sweep,seed,dataset,run_name,grid_id,method,stage,scope,rank,train_head,lr,weight_decay,epochs_completed,final_train_loss,final_train_acc,final_test_loss,final_test_acc,best_train_acc,best_train_acc_epoch,best_test_acc,best_test_acc_epoch,best_test_loss,best_test_loss_epoch,best_minus_final_test_acc,final_generalization_gap,trainable_params,total_params,trainable_pct,training_time_sec,training_time_min,training_time_hr,base_checkpoint,metrics_path
food101_l40s_8q8l2f_multiseed_28650688,420,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,16,0.5742668805484331,0.842957095709571,0.700231018146666,0.8060198019801981,0.842957095709571,16,0.8060198019801981,16,0.700231018146666,16,0.0,0.03693729372937293,316133,28136261,1.1235785735709518,4779.595433473587,79.65992389122646,1.3276653981871076,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,16,0.6416056198444303,0.8266006600660066,0.7476030502154095,0.7930297029702971,0.8266006600660066,16,0.7930297029702971,16,0.7438113092951255,8,0.0,0.033570957095709564,160613,27980741,0.5740126753612422,2315.9505734443665,38.59917622407277,0.6433196037345462,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_a100_convnext_base_compact_28689102,420,food101,201_l_all_r2_h1_lr1em4_wd0p0,201,LoRA depthwise adapter,lora_dw,all,2,yes,0.0001,0.0,16,0.43850314070240104,0.8772277227722772,0.5445880906127462,0.8488316831683168,0.8772277227722772,16,0.8488316831683168,16,0.5429962968043655,15,0.0,0.02839603960396042,1908325,89474789,2.1328074883753008,17400.210237264633,290.0035039544106,4.833391732573509,outputs_convnext_base/food101_a100_convnext_base_compact_28689102/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_a100_convnext_base_compact_28689102/seed_420/201_l_all_r2_h1_lr1em4_wd0p0/food101/lora_dw/all_rank_2/metrics.json
food101_a100_convnext_base_compact_28689102,420,food101,202_l_all_r2_h1_lr3em4_wd0p0,202,LoRA depthwise adapter,lora_dw,all,2,yes,0.0003,0.0,16,0.22812882701285406,0.9356039603960397,0.6141580514656404,0.8413069306930693,0.9356039603960397,16,0.8477623762376237,5,0.5470869290668784,6,0.006455445544554461,0.09429702970297038,1908325,89474789,2.1328074883753008,17404.585251569748,290.0764208594958,4.83460701432493,outputs_convnext_base/food101_a100_convnext_base_compact_28689102/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_a100_convnext_base_compact_28689102/seed_420/202_l_all_r2_h1_lr3em4_wd0p0/food101/lora_dw/all_rank_2/metrics.json
food101_a100_convnext_base_compact_28689102,420,food101,203_l_all_r2_h1_lr1em4_wd0p05,203,LoRA depthwise adapter,lora_dw,all,2,yes,0.0001,0.05,16,0.4609295139917643,0.8738085808580858,0.5302613542051513,0.8497029702970297,0.8738085808580858,16,0.8499405940594059,14,0.5302171999342569,15,0.00023762376237623783,0.02410561056105609,1908325,89474789,2.1328074883753008,17392.953353405,289.8825558900833,4.831375931501388,outputs_convnext_base/food101_a100_convnext_base_compact_28689102/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_a100_convnext_base_compact_28689102/seed_420/203_l_all_r2_h1_lr1em4_wd0p05/food101/lora_dw/all_rank_2/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,209_l_all_r2_h1_lr1em4_wd0p0,209,LoRA depthwise adapter,lora_dw,all,2,yes,0.0001,0.0,16,0.4864497083335033,0.867023102310231,0.673543131042235,0.8146138613861386,0.867023102310231,16,0.815089108910891,15,0.6726665146138409,15,0.00047524752475247567,0.05240924092409249,740069,28560197,2.59126013731628,5426.365116119385,90.43941860198974,1.5073236433664958,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/209_l_all_r2_h1_lr1em4_wd0p0/food101/lora_dw/all_rank_2/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,210_l_all_r2_h1_lr3em4_wd0p0,210,LoRA depthwise adapter,lora_dw,all,2,yes,0.0003,0.0,16,0.28613637943590436,0.9247260726072607,0.7228290776521853,0.8095841584158416,0.9247260726072607,16,0.8149306930693069,6,0.6730021066901707,5,0.00534653465346524,0.11514191419141906,740069,28560197,2.59126013731628,5427.533684968948,90.45889474948247,1.5076482458247078,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/210_l_all_r2_h1_lr3em4_wd0p0/food101/lora_dw/all_rank_2/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,211_l_all_r1_h1_lr1em4_wd0p0,211,LoRA depthwise adapter,lora_dw,all,1,yes,0.0001,0.0,16,0.5202322641142918,0.8575841584158416,0.6766758789544058,0.8133069306930693,0.8575841584158416,16,0.8133069306930693,16,0.6766758789544058,16,0.0,0.04427722772277232,408869,28228997,1.4484007348897305,3696.66765999794,61.611127666632335,1.0268521277772056,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/211_l_all_r1_h1_lr1em4_wd0p0/food101/lora_dw/all_rank_1/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,212_l_all_r2_h1_lr1em4_wd0p05,212,LoRA depthwise adapter,lora_dw,all,2,yes,0.0001,0.05,16,0.49172849365114774,0.8661650165016501,0.6673553370367182,0.8152871287128712,0.8661650165016501,16,0.8153267326732673,15,0.6670268249086815,15,3.960396039603964e-05,0.050877887788778886,740069,28560197,2.59126013731628,5421.39707326889,90.35661788781483,1.5059436314635806,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/212_l_all_r2_h1_lr1em4_wd0p05/food101/lora_dw/all_rank_2/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,213_l_ls_r2_h1_lr1em4_wd0p0,213,LoRA depthwise adapter,lora_dw,last_stage,2,yes,0.0001,0.0,16,0.5979664336997683,0.8355379537953795,0.7428406201518408,0.7956831683168317,0.8355379537953795,16,0.7956831683168317,16,0.7423142681617548,13,0.0,0.039854785478547816,308069,28128197,1.0952319482119668,2338.387020587921,38.973117009798685,0.6495519501633115,outputs/food101_l40s_8q8l2f_multiseed_28650688/seed_420/000_lin_lr1e3_wd0p05/food101/linear_base/model.pt,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/213_l_ls_r2_h1_lr1em4_wd0p0/food101/lora_dw/last_stage_rank_2/metrics.json
food101_a100_convnext_base_compact_28689102,420,food101,301_f_lr1e4_wd0p01,301,Full fine-tune,full_finetune,all,full,full,0.0001,0.01,25,0.04021713767297222,0.9873003300330033,0.8348484659400495,0.8577821782178218,0.9873003300330033,25,0.8768316831683168,4,0.46399702423695927,3,0.019049504950495066,0.12951815181518156,87669989,87669989,100.0,19345.393091917038,322.4232181986173,5.3737203033102885,,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_a100_convnext_base_compact_28689102/seed_420/301_f_lr1e4_wd0p01/food101/full_finetune/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,301_f_lr1e4_wd0p01,301,Full fine-tune,full_finetune,all,full,full,0.0001,0.01,25,0.028213395614582713,0.9914455445544554,0.7294183401491973,0.8624158415841584,0.9923432343234323,23,0.8668118811881188,3,0.48413378088191006,3,0.0043960396039604,0.12902970297029703,27897797,27897797,100.0,6114.07201051712,101.90120017528534,1.6983533362547556,,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/301_f_lr1e4_wd0p01/food101/full_finetune/metrics.json
food101_l40s_8q8l2f_multiseed_28650688,420,food101,302_f_lr3e5_wd0p05,302,Full fine-tune,full_finetune,all,full,full,3e-05,0.05,25,0.02258944059165791,0.9944818481848184,0.7174957048016609,0.8602376237623762,0.9944818481848184,25,0.8636831683168317,9,0.5018643222280068,6,0.0034455445544554486,0.13424422442244222,27897797,27897797,100.0,6121.373720407486,102.02289534012476,1.7003815890020795,,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650688/seed_420/302_f_lr3e5_wd0p05/food101/full_finetune/metrics.json
