sweep,seed,dataset,run_name,grid_id,method,stage,scope,rank,train_head,lr,weight_decay,epoch,train_loss,train_acc,test_loss,test_acc,metrics_path
food101_l40s_8q8l2f_multiseed_28650684,102,food101,114_q_all_r2_h1_lr1em4_wd0p0_k3d3_a0p5,114,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,15,0.6039226815267758,0.8348910891089109,0.7073184386928483,0.8013465346534654,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/114_q_all_r2_h1_lr1em4_wd0p0_k3d3_a0p5/food101/quad_dw/all_rank_2/alpha_0p5/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,114_q_all_r2_h1_lr1em4_wd0p0_k3d3_a0p5,114,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,16,0.6007465564126622,0.8355379537953795,0.7073968235195274,0.8015445544554456,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/114_q_all_r2_h1_lr1em4_wd0p0_k3d3_a0p5/food101/quad_dw/all_rank_2/alpha_0p5/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,1,0.6826511480029267,0.8177557755775577,0.7352383724533685,0.7938613861386139,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,2,0.6594095557892676,0.8224554455445544,0.7197188867932499,0.7986534653465347,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,3,0.6437068815073951,0.8255577557755776,0.7142557773566482,0.8003564356435644,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,4,0.6360731802112592,0.8255577557755776,0.71215318994947,0.7995643564356436,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,5,0.6280975494227393,0.8288316831683168,0.7093855790855861,0.8013465346534654,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,6,0.6212062803337677,0.829993399339934,0.7079310520238216,0.8018613861386139,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,7,0.6168144210919295,0.8316963696369637,0.707311899211147,0.8027326732673268,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,8,0.6098060866440876,0.8339009900990099,0.7058321549207858,0.8025742574257426,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,9,0.6072850690029635,0.8342574257425742,0.7055331416035643,0.8017029702970297,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,10,0.6001693958653869,0.835986798679868,0.704185470101857,0.8020198019801981,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,11,0.5955459986110725,0.8368184818481849,0.7037168203344439,0.802930693069307,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,12,0.5932354292869568,0.8377689768976898,0.7022902454952202,0.8025346534653466,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,13,0.5884969665602883,0.838917491749175,0.7012899855410699,0.8038811881188119,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,14,0.5850284083290855,0.8397227722772277,0.7018747945705263,0.8037227722772278,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,15,0.5800852767059905,0.841042904290429,0.7011086263656616,0.8043960396039604,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0,115,Quadratic depthwise adapter,quad_dw,all,2,yes,0.0001,0.0,16,0.5756756703310674,0.8426138613861386,0.7001110724293359,0.8032871287128713,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/115_q_all_r2_h1_lr1em4_wd0p0_k3d3_a2p0/food101/quad_dw/all_rank_2/alpha_2p0/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,1,0.6889415589055606,0.8166072607260726,0.7534560467771965,0.7898613861386139,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,2,0.6823358756276248,0.819986798679868,0.7492520737293923,0.7908910891089109,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,3,0.6771036417869845,0.8195115511551155,0.7465850573128993,0.7920792079207921,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,4,0.6727389709453772,0.8204752475247524,0.7457557836452333,0.7917623762376238,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,5,0.6673199341336493,0.8216105610561056,0.7456323447038632,0.791960396039604,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,6,0.6624979184940704,0.8222838283828383,0.7442591293401057,0.7930693069306931,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,7,0.6632383764285853,0.8212937293729373,0.7441377687949945,0.7927524752475248,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,8,0.6564907898965842,0.8235379537953795,0.7445432613226447,0.7928712871287129,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,9,0.6569978766346922,0.8222178217821782,0.7451198619851972,0.7924752475247525,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,10,0.6529634193492801,0.8233003300330033,0.7445307944245858,0.7934257425742575,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,11,0.6499994279905514,0.8238283828382839,0.7452564610773974,0.7924752475247525,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,12,0.651212635704393,0.8232871287128712,0.7465618792831308,0.7912475247524753,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,13,0.6487946884931117,0.8246732673267326,0.7469451143836031,0.7926336633663367,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,14,0.643716259483457,0.825993399339934,0.7468013230267138,0.7923960396039604,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,15,0.6448862750994491,0.8236831683168316,0.7480914689762758,0.7921584158415842,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_8q8l2f_multiseed_28650684,102,food101,116_q_ls_r2_h1_lr1em4_wd0p0_k3d3,116,Quadratic depthwise adapter,quad_dw,last_stage,2,yes,0.0001,0.0,16,0.6386503593205619,0.8274059405940594,0.748257390971231,0.7923564356435644,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_8q8l2f_multiseed_28650684/seed_102/116_q_ls_r2_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/last_stage_rank_2/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,1,0.6869069674369133,0.8173729372937294,0.740910517326676,0.791960396039604,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,2,0.6659132184856402,0.8212937293729373,0.7264187369299407,0.7958811881188119,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,3,0.6523617338520465,0.823947194719472,0.7189851961183076,0.7978217821782179,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,4,0.6423095705406894,0.8266270627062706,0.715243938047107,0.799009900990099,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,5,0.6348578207500697,0.8269702970297029,0.7130228725943235,0.799920792079208,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,6,0.6295820827027752,0.8266666666666667,0.7107307597150897,0.8001188118811882,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,7,0.6256796855737667,0.8293729372937294,0.7100563475212248,0.8008712871287129,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,8,0.619017925364743,0.8303498349834983,0.7087492673562305,0.8007128712871288,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,9,0.6159528553651111,0.8322112211221122,0.7084634245811122,0.8010693069306931,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
food101_l40s_atrous_budget_scaling_28671170,102,food101,117_q_all_r4_h1_lr1em4_wd0p0_k3d3,117,Quadratic depthwise adapter,quad_dw,all,4,yes,0.0001,0.0,10,0.6113097474362591,0.8332937293729373,0.7064324666179053,0.8024554455445545,/Users/haseebshafi/Documents/GitHub/Quadratic-Neurons-vs.-ReLU-How-Much-Nonlinearity-Is-Enough/Haseeb_trials/5_test/data_5seed_5/food101_l40s_atrous_budget_scaling_28671170/seed_102/117_q_all_r4_h1_lr1em4_wd0p0_k3d3/food101/quad_dw/all_rank_4/quad_k3_d3/metrics.json
